player,team,position,games_played,current_points,avg_points_per_game,points_per_90,total_goal_involvement,recent_form_3_games,consistency,projected_simple,projected_form,projected_efficiency,projected_expected,final_projection,value_rating,value,points_per_million
Kyle Walker-Peters,WHU,DEF,9,9,1.0,2.71,0,1.0,0.0,38.0,38.0,102.98,12.995555555555555,52.79327777777778,2.3379415070685177,10.002011200930994,5.27826621238574
Axel Tuanzebe,BUR,DEF,9,10,1.11,1.11,0,3.0,2.62,42.18000000000001,97.0,42.18000000000001,10.257777777777777,52.6948888888889,5.342540163620956,4.368808901283341,12.061614522303719
Gabriel Gudmundsson,LEE,DEF,9,14,1.56,1.59,0,1.0,1.42,59.28,43.0,60.42,25.72888888888889,51.81794444444444,4.10785361807675,5.587371816280274,9.274117804986464
Jean-Ricner Bellegarde,WOL,MID,9,8,0.89,3.44,0,0.67,0.33,33.82,27.333333333333332,130.72,14.444444444444443,51.57944444444445,2.8096707357563133,8.131367377198403,6.343268241585184
Milos Kerkez,LIV,DEF,9,14,1.56,1.7,0,1.0,1.42,59.28,43.0,64.6,19.284444444444446,51.19522222222222,2.470596788161154,9.17846193208509,5.577756120909475
Callum Hudson-Odoi,NFO,MID,9,9,1.0,2.85,0,1.0,0.0,38.0,38.0,108.3,20.342222222222222,51.16055555555556,2.640201426829076,8.583028240281443,5.96066494520563
Noussair Mazraoui,MUN,DEF,9,15,1.67,2.35,0,0.0,3.04,63.459999999999994,15.0,89.3,17.964444444444446,51.074222222222225,3.6311663267387675,6.230142358891639,8.1979221789899
Karl Darlow,LEE,GK,9,18,2.0,2.0,0,1.33,0.87,76.0,56.666666666666664,76.0,18.25777777777778,51.058,3.2602516528538383,6.936733762770604,7.360524671427911
Sam Johnstone,WOL,GK,9,16,1.78,1.78,0,2.0,1.2,67.64,74.0,67.64,16.128888888888888,50.717,4.006180168910671,5.6074502681558185,9.04457419587242
Roméo Lavia,CHE,MID,9,6,0.67,3.52,0,1.0,0.5,25.46,35.0,133.76,7.031111111111111,50.312777777777775,2.5609923844165783,8.70186536216799,5.781838224769179
Jack Hinshelwood,BHA,MID,9,1,0.11,5.0,0,0.0,0.33,4.18,1.0,190.0,1.0,49.045,3.81278443859586,5.697637797587666,8.607953285616937
Trevoh Chalobah,CHE,DEF,9,16,1.78,1.05,2,1.0,4.63,67.64,45.0,39.9,25.537777777777777,48.971388888888896,1.9715261663248056,11.002268185841075,4.451026648478779
Kevin Santos Lopes de Macedo,FUL,MID,9,7,0.78,3.15,0,1.0,0.44,29.64,36.0,119.7,9.964444444444444,48.82611111111111,1.8780508683418458,11.515614949977088,4.239991639457193
Rico Henry,BRE,DEF,9,6,0.67,3.39,0,0.33,0.5,25.46,15.666666666666666,128.82,7.288888888888889,48.73977777777778,3.068767273446298,7.03496501054023,6.928218932823797
Dan Ndoye,NFO,MID,9,13,1.44,1.89,0,1.0,0.73,54.72,42.0,71.82,21.893333333333334,47.608333333333334,4.132079656993325,5.103365153965492,9.328811851987508
Eliezer Mayenda Dossou,SUN,FWD,9,5,0.56,3.34,0,0.67,0.53,21.28,24.333333333333332,126.91999999999999,8.608888888888888,47.549833333333325,3.6101789839964904,5.833948840330248,8.150539991818238
Carlos Baleba,BHA,MID,9,11,1.22,1.78,0,1.67,1.09,46.36,59.333333333333336,67.64,13.964444444444444,46.82444444444444,1.836345097624422,11.294335501661106,4.145834381983585
Diego Gómez Amarilla,BHA,MID,9,11,1.22,1.53,0,1.67,0.97,46.36,59.333333333333336,58.14,21.053333333333335,46.221666666666664,1.832530643535267,11.17214867898299,4.137222659202407
Cole Palmer,CHE,MID,9,9,1.0,3.06,1,0.0,2.29,38.0,9.0,116.28,18.28,45.39,1.6988623662454545,11.834348054148737,3.835445754368171
Amine Adli,BOU,MID,9,7,0.78,2.94,0,0.67,0.44,29.64,26.333333333333332,111.72,12.155555555555555,44.96222222222222,4.49365235912722,4.431907092584907,10.14511840680262
Fer López González,WOL,MID,9,8,0.89,2.82,2,0.33,1.27,33.82,17.666666666666664,107.16,19.857777777777777,44.62611111111111,2.3828406121388865,8.295382192168915,5.379632918328883
Rodrigo 'Rodri' Hernandez Cascante,MCI,MID,9,13,1.44,2.24,0,0.33,1.74,54.72,22.666666666666664,85.12,15.32,44.45666666666666,2.8801039404323507,6.837086683847037,6.5022821447763395
Bart Verbruggen,BHA,GK,9,14,1.56,1.56,0,1.67,0.53,59.28,62.333333333333336,59.28,14.12888888888889,43.88,3.711457056823999,5.236782419480334,8.379190977415934
James Milner,BHA,MID,9,6,0.67,2.96,0,0.67,0.5,25.46,25.333333333333332,112.48,8.577777777777778,42.96277777777778,1.8607139051968942,10.227161191902946,4.200850751408152
Oleksandr Zinchenko,NFO,DEF,9,11,1.22,1.25,0,1.0,0.97,46.36,40.0,47.5,19.377777777777776,42.14038888888889,2.86117215193192,6.523743855291069,6.4595406906895985
Alisson Becker,LIV,GK,9,16,1.78,1.78,0,0.67,1.86,67.64,35.33333333333333,67.64,16.0,41.98800000000001,1.5599632812687467,11.922111071676412,3.5218594884383947
Omari Hutchinson,NFO,MID,9,5,0.56,2.47,0,0.67,0.53,21.28,24.333333333333332,93.86000000000001,26.911111111111115,41.59611111111112,2.5722951677943255,7.162659049622317,5.807356014426579
Soungoutou Magassa,WHU,MID,9,7,0.78,2.68,0,0.67,0.83,29.64,26.333333333333332,101.84,7.386666666666667,41.3,4.2837856905412375,4.270361754309745,9.671311794210201
Lewis Hall,NEW,DEF,9,14,1.56,1.56,0,0.0,3.09,59.28,14.0,59.28,15.28888888888889,40.65844444444445,2.257701307710559,7.976761835581633,5.097111494927791
Conor Bradley,LIV,DEF,9,9,1.0,1.44,0,1.0,0.87,38.0,38.0,54.72,13.124444444444444,39.55722222222222,1.553331705062484,11.279865764414321,3.506887674764464
Antonee Robinson,FUL,DEF,9,3,0.33,3.0,0,0.33,0.5,12.540000000000001,12.666666666666666,114.0,3.7733333333333334,39.319500000000005,2.7626593763629628,6.304098582308278,6.237132793314119
Jorrel Hato,CHE,DEF,9,8,0.89,1.68,0,1.0,0.93,33.82,37.0,63.839999999999996,8.12888888888889,39.26694444444445,1.4609415675191009,11.905197732437703,3.298302584043194
Will Hughes,CRY,MID,9,10,1.11,2.03,0,0.33,1.05,42.18000000000001,19.666666666666664,77.13999999999999,15.67111111111111,38.66444444444444,4.2281623998068385,4.050442446290305,9.545733572848617
Jamaal Lascelles,NEW,DEF,9,2,0.22,3.33,0,0.0,0.44,8.36,2.0,126.54,3.546666666666667,38.62283333333333,1.7805701292232097,9.607876182965462,4.019913724722088
Rodrigo Muniz Carvalho,FUL,FWD,9,12,1.33,1.51,2,0.0,2.18,50.540000000000006,12.0,57.38,17.54222222222222,36.08383333333334,1.8849033744462296,8.47941570767809,4.255462236703352
Kiernan Dewsbury-Hall,EVE,MID,9,9,1.0,1.01,0,1.0,0.71,38.0,38.0,38.38,27.173333333333332,35.388333333333335,2.546361846045345,6.155769394719176,5.74880751116047
Joël Piroe,LEE,FWD,9,3,0.33,2.41,0,0.67,0.5,12.540000000000001,22.333333333333332,91.58000000000001,6.995555555555557,35.030333333333346,3.335766978022935,4.651477406296377,7.531012251272092
Douglas Luiz Soares de Paulo,NFO,MID,9,11,1.22,1.53,2,0.33,2.17,46.36,20.666666666666664,58.14,14.866666666666667,35.00833333333333,1.3447416798834928,11.531211042339251,3.0359632830231726
Jacob Bruun Larsen,BUR,MID,9,6,0.67,1.89,0,1.0,0.5,25.46,35.0,71.82,6.515555555555555,34.69888888888889,2.334563818230786,6.58342919169919,5.2706405550225215
Bertrand Traoré,SUN,MID,9,6,0.67,1.45,0,1.33,1.0,25.46,44.666666666666664,55.1,12.96,34.54666666666667,1.4265196448004664,10.726813844749026,3.220589745162577
Alejandro Garnacho Ferreyra,CHE,MID,9,6,0.67,1.67,0,1.0,0.87,25.46,35.0,63.459999999999994,9.093333333333334,33.25333333333333,1.4796668956253454,9.954365415999899,3.340577921711054
Altay Bayındır,MUN,GK,9,12,1.33,1.33,0,0.67,1.0,50.540000000000006,31.333333333333332,50.540000000000006,12.386666666666667,32.580000000000005,3.0358125338901494,4.753554541534643,6.853818487897656
Andrey Nascimento dos Santos,CHE,MID,9,8,0.89,1.37,0,0.67,0.78,33.82,27.333333333333332,52.06,15.217777777777778,32.10777777777778,2.3554607837890753,6.03777217297044,5.317818701658879
Abdukodir Khusanov,MCI,DEF,9,10,1.11,1.33,0,0.0,2.62,42.18000000000001,10.0,50.540000000000006,10.12888888888889,31.033444444444452,1.501523214639006,9.154619141815889,3.3899219578334887
Harvey Elliott,AVL,MID,9,6,0.67,1.82,0,0.33,0.5,25.46,15.666666666666666,69.16,12.831111111111111,30.779444444444444,1.3999846612767484,9.738226025168839,3.1606828969561525
Hwang Hee-chan,WOL,MID,9,7,0.78,1.27,0,0.67,0.67,29.64,26.333333333333332,48.26,13.702222222222222,29.483888888888885,2.1636855922628673,6.03577391373856,4.884856409511627
Kenny Tete,FUL,DEF,9,10,1.11,1.11,0,0.0,2.03,42.18000000000001,10.0,42.18000000000001,10.773333333333333,28.911666666666676,2.2068613041147844,5.802837907712409,4.982332287490039
Ibrahim Sangaré,NFO,MID,9,5,0.56,1.82,0,0.33,0.73,21.28,14.666666666666666,69.16,8.995555555555555,28.525555555555552,1.1594025514569477,10.897884747142253,2.6175314033336416
Freddie Potts,WHU,MID,9,5,0.56,1.66,0,0.67,0.53,21.28,24.333333333333332,63.08,5.386666666666667,28.52,2.278210156383313,5.544955799006429,5.143413407390974
Jamie Bynoe-Gittens,CHE,MID,9,4,0.44,1.74,0,0.67,0.53,16.72,23.333333333333332,66.12,6.191111111111111,28.09111111111111,1.797834466320127,6.92088394243486,4.0588906481833416
Mateo Kovačić,MCI,MID,9,1,0.11,2.5,0,0.33,0.33,4.18,10.666666666666666,95.0,1.0,27.711666666666666,1.668280605476829,7.357595307136689,3.766402677758998
Dwight McNeil,EVE,MID,9,1,0.11,2.5,0,0.33,0.33,4.18,10.666666666666666,95.0,1.0,27.711666666666666,1.8713337788345281,6.5592433015814455,4.22482676621941
Jadon Sancho,AVL,MID,9,2,0.22,2.5,0,0.0,0.44,8.36,2.0,95.0,3.546666666666667,27.226666666666667,1.103105531434436,10.932506973899205,2.4904321334227295
Marc Guiu Paz,CHE,FWD,9,3,0.33,1.47,0,0.67,0.5,12.540000000000001,22.333333333333332,55.86,8.155555555555555,25.958333333333332,1.2299260040591444,9.34846211051841,2.7767490552404706
Joël Veltman,BHA,DEF,9,9,1.0,1.0,0,0.0,1.5,38.0,9.0,38.0,9.12888888888889,25.88544444444445,1.3855754392758217,8.274996155261062,3.12815183944068
Arthur Masuaku,SUN,DEF,9,2,0.22,2.0,0,0.0,0.44,8.36,2.0,76.0,6.897777777777778,25.64588888888889,1.0503398306350478,10.815093350579874,2.3713053653405436
Hjalmar Ekdal,BUR,DEF,9,8,0.89,0.89,0,0.0,1.45,33.82,8.0,33.82,17.537777777777777,25.623888888888892,1.092377506729816,10.389978396159568,2.466211950773662
Jair Paula da Cunha Filho,NFO,DEF,9,6,0.67,0.67,0,1.0,1.32,25.46,35.0,25.46,6.0,25.278000000000002,1.304902266902703,8.58039092627224,2.946019618127359
Joe Willock,NEW,MID,9,7,0.78,1.38,0,0.0,1.3,29.64,7.0,52.44,8.417777777777777,24.374444444444443,0.9719567111775301,11.107853774620816,2.194343294303629
Issa Diop,FUL,DEF,9,5,0.56,0.68,0,1.0,0.88,21.28,34.0,25.840000000000003,5.257777777777778,23.75388888888889,1.0457350304135256,10.061330502795077,2.3609093133646657
Rayan Cherki,MCI,MID,9,1,0.11,2.0,0,0.33,0.33,4.18,10.666666666666666,76.0,2.9333333333333336,23.445,1.2032267063370696,8.630682201150762,2.71647124220076
Fabian Schär,NEW,DEF,9,8,0.89,0.89,0,0.0,2.67,33.82,8.0,33.82,8.386666666666667,23.107333333333337,0.8854370213675133,11.559379014308966,1.9990116514675698
David Møller Wolfe,WOL,DEF,9,2,0.22,1.54,0,0.33,0.44,8.36,11.666666666666666,58.52,2.0,22.150333333333336,1.443659104394093,6.796071872253083,3.2592847382571746
Callum Marshall,WHU,FWD,9,3,0.33,1.03,0,0.67,0.5,12.540000000000001,22.333333333333332,39.14,6.351111111111111,21.095666666666666,1.946340588018932,4.800834848701998,4.3941662922169265
Rodrigo Martins Gomes,WOL,DEF,9,4,0.44,0.53,0,0.67,0.88,16.72,23.333333333333332,20.14,12.893333333333333,20.09883333333333,1.4605617628413945,6.095274561504439,3.297445115970711
Álex Jiménez Sánchez,BOU,DEF,9,3,0.33,0.82,0,0.67,0.5,12.540000000000001,22.333333333333332,31.159999999999997,5.964444444444444,19.79938888888889,1.0626868524302249,8.252562638886555,2.3991806854749598
James McAtee,NFO,MID,9,4,0.44,1.1,0,0.33,0.53,16.72,13.666666666666666,41.800000000000004,6.448888888888889,19.65888888888889,2.049444484236038,4.248788965803757,4.626939357805914
Murillo Costa dos Santos,NFO,DEF,9,4,0.44,0.97,0,0.33,1.01,16.72,13.666666666666666,36.86,4.128888888888889,19.628277777777782,0.8704235892271842,9.988353271117283,1.9651164956825953
Nicolò Savona,NFO,DEF,9,3,0.33,0.85,0,0.67,0.5,12.540000000000001,22.333333333333332,32.3,4.16,19.616666666666667,1.3410616942416151,6.479161508131987,3.027655143654903
Tosin Adarabioyo,CHE,DEF,9,2,0.22,1.22,0,0.33,0.44,8.36,11.666666666666666,46.36,3.8044444444444445,19.302555555555553,1.742060266776424,4.907880579037192,3.9329717267371347
Noni Madueke,ARS,MID,9,5,0.56,0.83,0,0.0,1.01,21.28,5.0,31.54,18.275555555555556,19.02388888888889,1.1570774372493247,7.2824787616197,2.6122820967428098
Daniel James,LEE,MID,9,2,0.22,1.33,0,0.33,0.44,8.36,11.666666666666666,50.540000000000006,4.5777777777777775,18.78611111111111,1.28176867267905,6.4918665663040676,2.893791934760355
Ashley Barnes,BUR,FWD,9,1,0.11,1.43,0,0.33,0.33,4.18,10.666666666666666,54.339999999999996,1.0,18.424,0.8345349284342308,9.778714299623864,1.8840922677031964
Giorgi Mamardashvili,LIV,GK,9,5,0.56,0.56,0,1.0,0.88,21.28,34.0,21.28,5.0,18.351000000000003,0.8639432854829059,9.408423382269607,1.9504862030957162
James Ward-Prowse,WHU,MID,9,6,0.67,0.67,0,0.0,1.0,25.46,6.0,25.46,15.537777777777778,18.114444444444445,0.9872581356096832,8.127119560937103,2.2288886374345087
Andrew Robertson,LIV,DEF,9,3,0.33,0.76,0,0.33,0.5,12.540000000000001,12.666666666666666,28.88,10.088888888888889,17.64827777777778,0.8949295398483239,8.734857781231689,2.0204424868482773
Ryan Yates,NFO,MID,9,3,0.33,0.91,0,0.33,0.5,12.540000000000001,12.666666666666666,34.58,4.804444444444444,16.147777777777776,1.6425019024740095,4.354609682280193,3.708203250336401
Aaron Wan-Bissaka,WHU,DEF,9,3,0.33,0.48,0,0.67,0.5,12.540000000000001,22.333333333333332,18.24,3.3866666666666667,15.537500000000001,1.3346057928459556,5.15668362376631,3.013079943161572
Merlin Röhl,EVE,MID,9,2,0.22,0.92,0,0.33,0.44,8.36,11.666666666666666,34.96,2.7733333333333334,14.44,1.3109446250718986,4.878936850941606,2.959661180532223
Randal Kolo Muani,TOT,FWD,9,1,0.11,0.91,0,0.33,0.33,4.18,10.666666666666666,34.58,2.6755555555555555,13.676833333333333,0.998165784117425,6.069113046052283,2.253514348728365
Callum Wilson,WHU,FWD,9,3,0.33,0.8,0,0.0,0.5,12.540000000000001,3.0,30.400000000000002,3.0,12.846750000000002,0.9912698128382094,5.740420979471692,2.2379456220965745
Matt Doherty,WOL,DEF,9,2,0.22,0.3,0,0.67,0.67,8.36,21.333333333333332,11.4,5.222222222222221,12.736777777777778,0.5122052628230696,11.014324977395976,1.156382965267203
Wesley Fofana,CHE,DEF,9,3,0.33,0.54,0,0.0,0.5,12.540000000000001,3.0,20.520000000000003,3.128888888888889,10.776944444444446,0.4861894573766353,9.818213185009352,1.0976482422380993
Guido Rodríguez,WHU,MID,9,1,0.11,0.53,0,0.33,0.33,4.18,10.666666666666666,20.14,1.0,8.996666666666666,0.5342305532641439,7.45925164366992,1.2061084806411417
Ki-Jana Hoever,WOL,DEF,9,1,0.11,0.43,0,0.33,0.33,4.18,10.666666666666666,16.34,1.3866666666666667,8.957666666666668,0.6816818717400588,5.820435805117407,1.5390027425078658
Jacob Ramsey,NEW,MID,9,1,0.11,0.5,0,0.33,0.33,4.18,10.666666666666666,19.0,1.1288888888888888,8.743888888888888,0.808904268373159,4.787952731319844,1.8262270702239272
Habib Diarra,SUN,MID,9,3,0.33,0.33,0,0.0,1.0,12.540000000000001,3.0,12.540000000000001,3.3866666666666667,7.866666666666667,0.6080727674104088,5.730302454691917,1.3728187523898525
Taiwo Awoniyi,NFO,FWD,9,1,0.11,0.22,0,0.33,0.33,4.18,10.666666666666666,8.36,2.2888888888888888,6.692583333333332,0.5236276444114119,5.661266141211138,1.1821707664677217
Ollie Scarles,WHU,DEF,9,1,0.11,0.22,0,0.33,0.33,4.18,10.666666666666666,8.36,1.1288888888888888,6.692277777777777,0.3458630354986882,8.570618446262678,0.7808395414797664
Jean-Clair Todibo,WHU,DEF,9,1,0.11,0.11,0,0.33,0.33,4.18,10.666666666666666,4.18,1.0,5.507333333333333,0.5783609180784638,4.217788279868828,1.3057396360124103
Filip Jörgensen,CHE,GK,9,2,0.22,0.24,0,0.0,0.44,8.36,2.0,9.12,2.0,4.832999999999999,0.38591788371765345,5.547077602346126,0.8712695848992434
José Malheiro de Sá,WOL,GK,9,2,0.22,0.22,0,0.0,0.44,8.36,2.0,8.36,2.0,4.662,0.19666814659369194,10.499789567657224,0.4440088984602587
Tomáš Souček,WHU,MID,9,0,0.0,-0.09,0,0.67,1.0,0.0,19.333333333333332,-3.42,1.6755555555555557,4.397222222222222,0.25083384929096164,7.764877743623679,0.5662963883537135
Facundo Buonanotte,CHE,MID,9,1,0.11,0.22,0,0.0,0.33,4.18,1.0,8.36,2.16,3.925,0.29751644181229564,5.843472986838152,0.6716895943286939
Youri Tielemans,AVL,MID,9,1,0.11,0.22,0,0.0,0.33,4.18,1.0,8.36,1.2577777777777777,3.699444444444444,0.16601919486113748,9.87007737957602,0.37481412781014667
Mads Hermansen,WHU,GK,9,1,0.11,0.11,0,0.0,0.33,4.18,1.0,4.18,1.0,2.331,0.1114386031628695,9.265075545127443,0.2515899615331131
Tyrique George,CHE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5466666666666666,0.38666666666666666,0.029232548955905584,5.858850278554754,0.06599702130672105
Nicolás Domínguez,NFO,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.38666666666666666,0.09666666666666666,0.006469377263345213,6.618454938606114,0.01460562435845869
Isaac Heath,EVE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906538415212597,0.0
Isaac Hayden,NEW,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2288176712214,0.0
Illia Zabarnyi,BOU,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418064396970065,0.0
Illan Meslier,LEE,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.946307684555045,0.0
Hannes Delcroix,BUR,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.589968039755854,0.0
Ian Poveda-Ocampo,SUN,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496987020830256,0.0
Reece Welch,EVE,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46644224874142,0.0
Reiss Nelson,BRE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039495115883923,0.0
Remi Matthews,CRY,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892341193042253,0.0
Remy Rees-Dottin,BOU,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.685259316837415,0.0
Owen Bevan,BOU,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51522690592952,0.0
Owen Dodgson,BUR,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795581768424563,0.0
Paris Maghoma,BRE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215326528204786,0.0
Antony dos Santos,MUN,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161655956682482,0.0
Harrison Armstrong,EVE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107783940278412,0.0
Rio Cardines,CRY,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.207969014820199,0.0
Rob Holding,CRY,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.014875465943197,0.0
Romain Esse,CRY,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018097994847834,0.0
Romain Faivre,BOU,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977282983291626,0.0
Philip Billing,BOU,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545134816569008,0.0
Piero Hincapié,ARS,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.656250783519635,0.0
Pierre Ekwah Elimby,SUN,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256276624559037,0.0
Radu Drăgușin,TOT,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.190950122100204,0.0
Rasmus Højlund,MUN,FWD,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.722297261680486,0.0
Antoni Milambo,BRE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046117814142512,0.0
Diego León Blanco,MUN,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199074271017315,0.0
Divine Mukasa,MCI,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06325852719867,0.0
Dane Scarlett,TOT,FWD,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693313275591297,0.0
Daniel Adu-Adjei,BOU,FWD,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337483420930056,0.0
Daniel Bentley,WOL,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857993413736637,0.0
Connor Roberts,BUR,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.988992986121083,0.0
Jamaldeen Jimoh-Aloba,AVL,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.840489819030667,0.0
James Maddison,TOT,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.994030716560498,0.0
Jacob Slater,BHA,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.415851626751406,0.0
Hákon Rafn Valdimarsson,BRE,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.545765430147494,0.0
Rayan Aït-Nouri,MCI,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925873103009879,0.0
Jayden Meghoma,BRE,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590472990178453,0.0
Jaydon Banel,BUR,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02006464404346,0.0
Jaka Bijol,LEE,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302231812296284,0.0
Jakub Kiwior,ARS,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4906777903639,0.0
Oluwaseun Adewumi,BUR,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287038766111987,0.0
Omar Marmoush,MCI,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427053981713194,0.0
Omar Richards,NFO,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.868577018007584,0.0
Nectarios Triantis,SUN,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.920591601601178,0.0
Nehemiah Oriola,BHA,MID,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.051607315146711,0.0
Pedro Cardoso de Lima,WOL,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919559506484143,0.0
Nicolas Jackson,CHE,FWD,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7007398767258115,0.0
Mykhailo Mudryk,CHE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95182947600212,0.0
Myles Peart-Harris,BRE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.389057421908749,0.0
Naouirou Ahamada,CRY,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573267088257124,0.0
Dário Luís Essugo,CHE,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.562844375880498,0.0
Ederson Santana de Moraes,MCI,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556010584340012,0.0
Edson Álvarez Velázquez,WHU,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12275753983451,0.0
Eiran Cashin,BHA,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285528778498378,0.0
David Ozoh,CRY,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622036351033911,0.0
Dejan Kulusevski,TOT,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.196855575348991,0.0
Niall Huggins,SUN,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.104203931049277,0.0
Antonín Kinský,TOT,GK,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.651582726417967,0.0
Antoñito Cordero Campillo,NEW,MID,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.859043090004509,0.0
Alfie Pond,WOL,DEF,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556454641996861,0.0
